,id,year,location,estab,formal,service,sector,group,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,totalstaff08,totalstaff09,totalstaff10,turnover05,turnover06,turnover07,turnover08,turnover09,turnover10,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,policy_suggestion1,policy_suggestion2,policy_suggestion3,policy_suggestion4,policy_suggestion5,policy_suggestion6,policy_suggestion7,policy_suggestion8,market1,market2,market3,market4,market5,market6,market7,market8
236,237,2008,Yes,1967.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,68.0,60.0,70.0,55.0,50.0,60.0,123.0,110.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
237,238,2008,Yes,1989.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,67.0,73.0,63.0,20.0,27.0,36.0,87.0,100.0,99.0,0.0,0.0,0.0,233018052.0,413011112.0,628724011.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
238,239,2008,Yes,1957.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,164.0,170.0,175.0,0.0,0.0,0.0,164.0,170.0,175.0,0.0,0.0,0.0,7726051000.0,13162020000.0,16239452000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
239,240,2008,Yes,1960.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,48.0,47.0,48.0,50.0,35.0,50.0,98.0,82.0,98.0,0.0,0.0,0.0,54398250.0,31184250.0,71389080.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
240,241,2008,Yes,1969.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,260.0,260.0,260.0,40.0,40.0,40.0,300.0,300.0,300.0,0.0,0.0,0.0,416000000.0,502000000.0,533000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,Yes,No,No,No,No,No
241,242,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,12.0,12.0,10.0,5.0,3.0,2.0,17.0,15.0,12.0,0.0,0.0,0.0,32000000.0,20000000.0,16000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,No,No,No,No,No,No,No
242,243,2008,Yes,1973.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,98.0,112.0,114.0,0.0,0.0,0.0,98.0,112.0,114.0,0.0,0.0,0.0,246418000.0,272696000.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
243,244,2008,Yes,1984.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,0.0,232.0,235.0,0.0,0.0,0.0,0.0,232.0,235.0,0.0,0.0,0.0,1300000000.0,1743874000.0,2314644000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
244,245,2008,Yes,1965.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,763.0,724.0,734.0,11.0,14.0,9.0,774.0,738.0,743.0,0.0,0.0,0.0,933000000.0,861000000.0,1190000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
245,246,2008,Yes,1990.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,347.0,321.0,210.0,0.0,0.0,0.0,347.0,321.0,210.0,0.0,0.0,0.0,1343018000.0,514091112.0,698251000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
246,247,2008,Yes,1972.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,996.0,1040.0,970.0,0.0,0.0,0.0,996.0,1040.0,970.0,0.0,0.0,0.0,6296989000.0,9901556000.0,11002609000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
247,248,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,599.0,125.0,197.0,0.0,0.0,0.0,599.0,125.0,197.0,0.0,0.0,0.0,1757916000.0,1339811000.0,1469888000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
248,249,2008,Yes,2003.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,80.0,210.0,350.0,100.0,200.0,250.0,180.0,410.0,600.0,0.0,0.0,0.0,500000000.0,678250000.0,1020550000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
249,250,2008,Yes,1979.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,56.0,52.0,47.0,0.0,0.0,0.0,56.0,52.0,47.0,0.0,0.0,0.0,230932000.0,592093000.0,532622000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
250,251,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,12.0,12.0,12.0,8.0,10.0,9.0,20.0,22.0,21.0,0.0,0.0,0.0,50000000.0,40000000.0,45000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
251,252,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,171.0,179.0,170.0,78.0,94.0,73.0,249.0,273.0,243.0,0.0,0.0,0.0,700000000.0,745000000.0,640000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
252,253,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,15.0,25.0,30.0,5.0,0.0,0.0,20.0,25.0,30.0,0.0,0.0,0.0,44000000.0,34000000.0,41000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,No,No,No,No,No,No,No
253,254,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,109.0,109.0,115.0,0.0,0.0,0.0,109.0,109.0,115.0,0.0,0.0,0.0,410700000.0,383800000.0,631400000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
254,255,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,40.0,45.0,46.0,0.0,0.0,0.0,40.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
255,256,2008,Yes,1996.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,105.0,127.0,131.0,28.0,40.0,35.0,133.0,167.0,166.0,0.0,0.0,0.0,2405000.0,3320000.0,4110000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
256,257,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,25.0,18.0,15.0,0.0,0.0,0.0,25.0,18.0,15.0,0.0,0.0,0.0,6283000.0,5131000.0,5021000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,No,No,No,No,No,No,No,No
257,258,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,0.0,0.0,220.0,0.0,0.0,15.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,85157673.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
258,259,2008,Yes,1969.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,115.0,114.0,114.0,0.0,0.0,0.0,115.0,114.0,114.0,0.0,0.0,0.0,1128592000.0,1319154000.0,1872660000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,Yes,Yes,No,No,No
259,260,2008,Yes,1973.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,76.0,63.0,55.0,0.0,0.0,0.0,76.0,63.0,55.0,0.0,0.0,0.0,20000000.0,0.0,15000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,Yes,No,No,No,No,No
260,261,2008,Yes,1960.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,167.0,181.0,227.0,7.0,12.0,0.0,174.0,193.0,227.0,0.0,0.0,0.0,54000000.0,67000000.0,80000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,Yes,Yes,No,No,No,NOT SPECIFIED
261,262,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,200.0,170.0,140.0,0.0,0.0,0.0,200.0,170.0,140.0,0.0,0.0,0.0,220400000.0,450600000.0,650800000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
262,263,2008,Yes,1983.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,770.0,758.0,463.0,0.0,0.0,0.0,770.0,758.0,467.0,0.0,0.0,0.0,135000000.0,150000000.0,200000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
263,264,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,190.0,200.0,200.0,20.0,30.0,50.0,210.0,230.0,250.0,0.0,0.0,0.0,5000000.0,8000000.0,10000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,No,Yes,No,No,No,No,No,No
264,265,2008,Yes,1991.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,70.0,90.0,90.0,0.0,0.0,10.0,70.0,90.0,100.0,0.0,0.0,0.0,0.0,1585064000.0,3003185000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
265,266,2008,Yes,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,64.0,80.0,76.0,0.0,0.0,0.0,64.0,80.0,76.0,0.0,0.0,0.0,152000000.0,211000000.0,236000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
266,267,2008,Yes,1992.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,771.0,826.0,816.0,0.0,0.0,0.0,771.0,826.0,816.0,0.0,0.0,0.0,3310000000.0,4645000000.0,5675000000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
267,268,2008,Yes,1992.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,112.0,105.0,132.0,27.0,32.0,39.0,139.0,137.0,171.0,0.0,0.0,0.0,2496168000.0,2990347000.0,2478923000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
268,269,2008,Yes,1999.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,Yes,155.0,150.0,130.0,0.0,0.0,0.0,155.0,150.0,130.0,0.0,0.0,0.0,388000000.0,394500000.0,381700000.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
269,270,2008,Yes,1989.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,14.0,13.0,16.0,1.0,0.0,2.0,15.0,13.0,18.0,0.0,0.0,0.0,5643190.0,4894320.0,8559686.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,NOT SPECIFIED,NOT SPECIFIED,No,No,No,No
270,271,2008,No,1957.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,239.0,428.0,446.0,0.0,0.0,0.0,239.0,428.0,446.0,0.0,0.0,0.0,48900000.9,80300000.0,140100000.1,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,Yes,No,No,No,No,No,No
271,272,2008,No,0.0,NOT SPECIFIED,manufacturing,NOT SPECIFIED,No,28.0,22.0,24.0,0.0,0.0,0.0,28.0,22.0,24.0,0.0,0.0,0.0,29377160.0,29899490.0,19465074.0,0.0,0.0,0.0,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,Yes,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
